nCount_RNA	limbtype	Pitx1
6436	HLPendel	0
6474	HLPendel	10
21844	HLPendel	8
11122	HLPendel	0
9229	HLPendel	3
10782	HLPendel	0
5067	HLPendel	1
5456	HLPendel	2
14074	HLPendel	4
13976	HLPendel	8
9081	HLPendel	0
22655	HLPendel	0
21749	HLPendel	0
7110	HLPendel	3
9571	HLPendel	0
10753	HLPendel	3
6641	HLPendel	1
13954	HLPendel	2
13270	HLPendel	0
9655	HLPendel	1
17305	HLPendel	0
15255	HLPendel	0
3970	HLPendel	1
6343	HLPendel	3
9144	HLPendel	0
7254	HLPendel	3
8930	HLPendel	3
3572	HLPendel	0
14521	HLPendel	1
6943	HLPendel	2
4953	HLPendel	3
8969	HLPendel	0
31048	HLPendel	18
7258	HLPendel	0
14890	HLPendel	3
4451	HLPendel	0
7943	HLPendel	2
5104	HLPendel	5
7799	HLPendel	5
7751	HLPendel	0
10141	HLPendel	6
15229	HLPendel	3
8438	HLPendel	8
3786	HLPendel	6
4694	HLPendel	0
11748	HLPendel	0
7104	HLPendel	0
16364	HLPendel	0
8172	HLPendel	0
4976	HLPendel	0
24373	HLPendel	11
8830	HLPendel	2
12354	HLPendel	4
7006	HLPendel	4
6929	HLPendel	5
5182	HLPendel	2
11431	HLPendel	0
4678	HLPendel	0
8662	HLPendel	2
7630	HLPendel	1
8955	HLPendel	5
5016	HLPendel	0
8216	HLPendel	0
11208	HLPendel	2
8332	HLPendel	0
3928	HLPendel	1
20364	HLPendel	0
8813	HLPendel	2
4804	HLPendel	4
10363	HLPendel	2
8581	HLPendel	0
15916	HLPendel	1
4866	HLPendel	0
7714	HLPendel	0
4047	HLPendel	0
12051	HLPendel	0
7216	HLPendel	5
6322	HLPendel	0
11848	HLPendel	0
15312	HLPendel	2
19670	HLPendel	0
22001	HLPendel	5
5235	HLPendel	1
12407	HLPendel	0
4833	HLPendel	2
9932	HLPendel	3
11802	HLPendel	0
4147	HLPendel	1
8706	HLPendel	1
4999	HLPendel	3
7729	HLPendel	0
8367	HLPendel	0
7346	HLPendel	1
6181	HLPendel	1
13725	HLPendel	0
9519	HLPendel	0
4468	HLPendel	0
58235	HLPendel	14
20397	HLPendel	0
13168	HLPendel	0
13899	HLPendel	0
6461	HLPendel	1
4187	HLPendel	0
10827	HLPendel	1
14021	HLPendel	2
7363	HLPendel	0
6190	HLPendel	0
6825	HLPendel	0
5707	HLPendel	3
10649	HLPendel	0
15889	HLPendel	3
11253	HLPendel	1
5541	HLPendel	0
7467	HLPendel	0
772	HLPendel	1
12852	HLPendel	0
20411	HLPendel	0
3417	HLPendel	3
9693	HLPendel	0
16505	HLPendel	3
11306	HLPendel	1
8804	HLPendel	3
11225	HLPendel	21
5767	HLPendel	0
3537	HLPendel	2
7967	HLPendel	4
6917	HLPendel	0
5251	HLPendel	0
15259	HLPendel	0
8709	HLPendel	1
6198	HLPendel	0
11422	HLPendel	0
5621	HLPendel	1
9974	HLPendel	0
7720	HLPendel	0
11798	HLPendel	1
14587	HLPendel	2
6247	HLPendel	0
6322	HLPendel	0
12750	HLPendel	2
3909	HLPendel	0
13174	HLPendel	1
4266	HLPendel	0
10340	HLPendel	0
8141	HLPendel	6
10867	HLPendel	1
4210	HLPendel	0
5691	HLPendel	1
14433	HLPendel	0
3255	HLPendel	0
13465	HLPendel	0
14348	HLPendel	0
8162	HLPendel	0
15932	HLPendel	7
5941	HLPendel	0
20547	HLPendel	1
7326	HLPendel	0
12362	HLPendel	2
5454	HLPendel	1
7104	HLPendel	1
20219	HLPendel	9
5057	HLPendel	3
5257	HLPendel	1
9933	HLPendel	1
6185	HLPendel	1
4126	HLPendel	1
9225	HLPendel	0
12927	HLPendel	8
8523	HLPendel	3
6803	HLPendel	3
9329	HLPendel	0
8990	HLPendel	0
5508	HLPendel	0
6079	HLPendel	0
5812	HLPendel	2
9758	HLPendel	0
2935	HLPendel	1
6177	HLPendel	0
10696	HLPendel	6
13861	HLPendel	0
8717	HLPendel	3
12997	HLPendel	2
7226	HLPendel	1
5860	HLPendel	1
19185	HLPendel	3
11118	HLPendel	1
14281	HLPendel	0
7278	HLPendel	1
4441	HLPendel	1
4669	HLPendel	0
11577	HLPendel	1
17833	HLPendel	5
9848	HLPendel	1
4166	HLPendel	0
7059	HLPendel	1
5625	HLPendel	5
13958	HLPendel	3
5451	HLPendel	1
5295	HLPendel	1
5846	HLPendel	1
11954	HLPendel	1
9272	HLPendel	0
5358	HLPendel	2
5812	HLPendel	0
8684	HLPendel	1
7379	HLPendel	0
4292	HLPendel	3
6641	HLPendel	2
14559	HLPendel	11
6399	HLPendel	6
9736	HLPendel	5
13691	HLPendel	0
4680	HLPendel	0
17252	HLPendel	3
8483	HLPendel	0
7764	HLPendel	0
9299	HLPendel	0
5115	HLPendel	4
5728	HLPendel	0
7829	HLPendel	7
5725	HLPendel	0
11976	HLPendel	4
18635	HLPendel	2
4802	HLPendel	0
6257	HLPendel	4
6350	HLPendel	12
12810	HLPendel	0
19288	HLPendel	8
12351	HLPendel	2
5122	HLPendel	2
2204	HLPendel	0
21277	HLPendel	3
6057	HLPendel	1
13102	HLPendel	2
4271	HLPendel	0
8857	HLPendel	0
6136	HLPendel	3
21808	HLPendel	2
7630	HLPendel	3
19795	HLPendel	0
12394	HLPendel	0
9625	HLPendel	1
5264	HLPendel	0
6847	HLPendel	0
6796	HLPendel	0
9110	HLPendel	0
6019	HLPendel	0
4733	HLPendel	0
5737	HLPendel	0
7369	HLPendel	1
16606	HLPendel	0
6823	HLPendel	14
6974	HLPendel	4
10628	HLPendel	6
5938	HLPendel	1
7147	HLPendel	0
6901	HLPendel	0
9349	HLPendel	5
7062	HLPendel	0
7201	HLPendel	1
11432	HLPendel	0
15690	HLPendel	0
8939	HLPendel	0
10254	HLPendel	7
6846	HLPendel	2
4987	HLPendel	0
6739	HLPendel	0
3147	HLPendel	0
6443	HLPendel	0
8148	HLPendel	0
13418	HLPendel	2
7798	HLPendel	1
10717	HLPendel	0
17088	HLPendel	0
9052	HLPendel	7
11123	HLPendel	0
16435	HLPendel	3
8240	HLPendel	0
12811	HLPendel	2
9068	HLPendel	1
11698	HLPendel	0
11920	HLPendel	1
10426	HLPendel	7
6437	HLPendel	0
4162	HLPendel	11
8637	HLPendel	3
7002	HLPendel	0
3011	HLPendel	2
15209	HLPendel	0
5397	HLPendel	4
5636	HLPendel	0
5766	HLPendel	0
7437	HLPendel	3
11271	HLPendel	7
6050	HLPendel	0
5051	HLPendel	0
5669	HLPendel	1
11088	HLPendel	2
3759	HLPendel	1
6601	HLPendel	0
4271	HLPendel	0
13137	HLPendel	3
9590	HLPendel	0
2655	HLPendel	0
9123	HLPendel	0
13476	HLPendel	0
7226	HLPendel	3
9052	HLPendel	0
14507	HLPendel	0
11589	HLPendel	0
13359	HLPendel	0
8801	HLPendel	2
4526	HLPendel	0
10393	HLPendel	8
7471	HLPendel	0
6063	HLPendel	2
9457	HLPendel	0
10428	HLPendel	3
5519	HLPendel	4
14893	HLPendel	1
10955	HLPendel	0
4314	HLPendel	0
9776	HLPendel	5
4546	HLPendel	0
7745	HLPendel	0
4553	HLPendel	0
11663	HLPendel	0
6421	HLPendel	1
8630	HLPendel	0
8659	HLPendel	1
10811	HLPendel	1
10405	HLPendel	1
5454	HLPendel	0
4083	HLPendel	0
7255	HLPendel	1
5103	HLPendel	0
9715	HLPendel	1
7098	HLPendel	4
8689	HLPendel	2
7242	HLPendel	3
5242	HLPendel	2
10980	HLPendel	8
15931	HLPendel	15
8648	HLPendel	2
8409	HLPendel	1
7420	HLPendel	0
30902	HLPendel	0
12161	HLPendel	2
5772	HLPendel	0
6564	HLPendel	1
9718	HLPendel	0
11636	HLPendel	0
3399	HLPendel	0
15618	HLPendel	8
10483	HLPendel	1
15834	HLPendel	1
9675	HLPendel	4
12378	HLPendel	3
5844	HLPendel	1
7505	HLPendel	4
6200	HLPendel	0
8785	HLPendel	2
5754	HLPendel	2
8351	HLPendel	5
4496	HLPendel	3
5308	HLPendel	2
2870	HLPendel	0
8659	HLPendel	0
5846	HLPendel	0
3788	HLPendel	0
6744	HLPendel	0
5513	HLPendel	1
12517	HLPendel	1
12244	HLPendel	1
4383	HLPendel	0
7885	HLPendel	1
14415	HLPendel	7
3216	HLPendel	0
11374	HLPendel	1
5638	HLPendel	0
7297	HLPendel	5
7013	HLPendel	3
11751	HLPendel	1
4740	HLPendel	0
10022	HLPendel	0
5705	HLPendel	2
5779	HLPendel	2
10017	HLPendel	0
10724	HLPendel	0
5334	HLPendel	0
6117	HLPendel	0
8384	HLPendel	5
11843	HLPendel	2
6066	HLPendel	0
8697	HLPendel	0
11075	HLPendel	0
10362	HLPendel	1
4855	HLPendel	0
5366	HLPendel	1
10804	HLPendel	1
11691	HLPendel	1
13858	HLPendel	0
10264	HLPendel	8
9614	HLPendel	0
4430	HLPendel	0
12653	HLPendel	0
4634	HLPendel	3
8824	HLPendel	0
22187	HLPendel	2
15770	HLPendel	0
8667	HLPendel	0
18743	HLPendel	4
7151	HLPendel	0
8920	HLPendel	5
7947	HLPendel	4
10512	HLPendel	0
11667	HLPendel	0
11470	HLPendel	0
6145	HLPendel	2
5052	HLPendel	0
5906	HLPendel	0
7823	HLPendel	1
17338	HLPendel	0
9865	HLPendel	0
7221	HLPendel	3
12029	HLPendel	0
7609	HLPendel	0
10040	HLPendel	4
5576	HLPendel	0
4653	HLPendel	5
7322	HLPendel	3
3974	HLPendel	2
14051	HLPendel	1
11494	HLPendel	3
9035	HLPendel	4
6071	HLPendel	0
29321	HLPendel	1
6518	HLPendel	3
3450	HLPendel	1
11425	HLPendel	2
13291	HLPendel	3
30101	HLPendel	0
7793	HLPendel	8
9033	HLPendel	1
12337	HLPendel	12
5496	HLPendel	3
7695	HLPendel	1
5669	HLPendel	0
8658	HLPendel	2
5341	HLPendel	0
5203	HLPendel	3
11186	HLPendel	0
8896	HLPendel	4
6598	HLPendel	4
6877	HLPendel	2
11470	HLPendel	1
5636	HLPendel	0
10794	HLPendel	0
6604	HLPendel	0
9256	HLPendel	1
7014	HLPendel	0
8059	HLPendel	2
7103	HLPendel	0
13152	HLPendel	3
7806	HLPendel	10
8437	HLPendel	7
10126	HLPendel	9
7676	HLPendel	0
14630	HLPendel	1
5601	HLPendel	1
5815	HLPendel	5
11933	HLPendel	9
4193	HLPendel	0
11634	HLPendel	0
6113	HLPendel	8
12879	HLPendel	0
6108	HLPendel	1
3793	HLPendel	0
6692	HLPendel	2
4278	HLPendel	1
16020	HLPendel	0
4901	HLPendel	0
10898	HLPendel	1
4333	HLPendel	1
23396	HLPendel	0
4798	HLPendel	1
4623	HLPendel	0
7996	HLPendel	0
10135	HLPendel	0
10340	HLPendel	0
11411	HLPendel	0
5008	HLPendel	4
7927	HLPendel	1
3304	HLPendel	1
7407	HLPendel	10
7562	HLPendel	0
10407	HLPendel	4
7837	HLPendel	3
5982	HLPendel	0
8221	HLPendel	0
6109	HLPendel	2
7261	HLPendel	0
4930	HLPendel	0
3059	HLPendel	1
16600	HLPendel	3
7900	HLPendel	1
7172	HLPendel	0
10340	HLPendel	2
13226	HLPendel	0
4165	HLPendel	0
15758	HLPendel	0
6529	HLPendel	0
7221	HLPendel	1
14697	HLPendel	0
5587	HLPendel	0
10910	HLPendel	10
5355	HLPendel	0
13921	HLPendel	1
8982	HLPendel	3
6975	HLPendel	0
8565	HLPendel	3
5950	HLPendel	4
11933	HLPendel	10
3714	HLPendel	0
10308	HLPendel	0
7218	HLPendel	0
7945	HLPendel	5
11845	HLPendel	0
9084	HLPendel	1
6474	HLPendel	0
13395	HLPendel	0
11389	HLPendel	0
10524	HLPendel	1
8770	HLPendel	0
8158	HLPendel	8
9984	HLPendel	7
8995	HLPendel	0
7357	HLPendel	0
6913	HLPendel	1
6344	HLPendel	0
5997	HLPendel	0
10664	HLPendel	0
14517	HLPendel	6
6499	HLPendel	2
10802	HLPendel	1
7113	HLPendel	3
6027	HLPendel	4
8221	HLPendel	0
7745	HLPendel	3
6792	HLPendel	0
4773	HLPendel	4
11718	HLPendel	2
7266	HLPendel	0
4858	HLPendel	3
5932	HLPendel	4
5290	HLPendel	3
14629	HLPendel	0
10069	HLPendel	2
10931	HLPendel	0
5877	HLPendel	1
4980	HLPendel	0
9760	HLPendel	0
17855	HLPendel	0
14150	HLPendel	1
4020	HLPendel	1
7743	HLPendel	0
7947	HLPendel	0
5280	HLPendel	2
5353	HLPendel	1
10585	HLPendel	5
4220	HLPendel	1
15177	HLPendel	0
9507	HLPendel	0
2756	HLPendel	0
14006	HLPendel	6
9843	HLPendel	3
3969	HLPendel	1
6806	HLPendel	0
8768	HLPendel	1
6344	HLPendel	3
7076	HLPendel	1
9704	HLPendel	7
5734	HLPendel	1
5037	HLPendel	1
6213	HLPendel	1
6650	HLPendel	0
6212	HLPendel	0
13323	HLPendel	1
15364	HLPendel	2
2394	HLPendel	0
520	HLPendel	0
7644	HLPendel	3
6711	HLPendel	0
3548	HLPendel	0
6171	HLPendel	7
3787	HLPendel	1
15882	HLPendel	0
12428	HLPendel	1
6786	HLPendel	0
5311	HLPendel	0
4594	HLPendel	0
7195	HLPendel	10
7069	HLPendel	0
9144	HLPendel	1
4325	HLPendel	1
2180	HLPendel	0
5591	HLPendel	0
5141	HLPendel	0
16791	HLPendel	0
3279	HLPendel	0
7977	HLPendel	1
5893	HLPendel	1
6443	HLPendel	0
16424	HLPendel	0
7475	HLPendel	0
6682	HLPendel	0
12636	HLPendel	3
13191	HLPendel	4
4737	HLPendel	1
10443	HLPendel	0
8271	HLPendel	4
8856	HLPendel	1
9118	HLPendel	1
5945	HLPendel	0
3936	HLPendel	0
6686	HLPendel	0
7813	HLPendel	0
6574	HLPendel	1
15448	HLPendel	1
5872	HLPendel	4
5326	HLPendel	2
6908	HLPendel	0
8603	HLPendel	1
5516	HLPendel	0
7720	HLPendel	0
6230	HLPendel	0
11902	HLPendel	0
7578	HLPendel	2
8547	HLPendel	1
4564	HLPendel	6
16697	HLPendel	0
6136	HLPendel	1
3839	HLPendel	4
13039	HLPendel	3
9289	HLPendel	4
18344	HLPendel	1
12073	HLPendel	4
7474	HLPendel	1
7889	HLPendel	1
12822	HLPendel	0
13601	HLPendel	0
4643	HLPendel	0
6220	HLPendel	0
8795	HLPendel	6
5562	HLPendel	0
5961	HLPendel	11
7434	HLPendel	17
4949	HLPendel	0
5145	HLPendel	0
15771	HLPendel	3
12625	HLPendel	1
18722	HLPendel	0
5206	HLPendel	0
6256	HLPendel	0
10220	HLPendel	0
5705	HLPendel	0
4555	HLPendel	0
9759	HLPendel	1
15745	HLPendel	1
7768	HLPendel	0
8238	HLPendel	1
7812	HLPendel	0
9697	HLPendel	8
9682	HLPendel	1
17083	HLPendel	7
9358	HLPendel	6
8993	HLPendel	0
12235	HLPendel	1
5815	HLPendel	1
3544	HLPendel	0
5716	HLPendel	1
9257	HLPendel	2
12369	HLPendel	4
18066	HLPendel	2
8456	HLPendel	3
13790	HLPendel	1
9855	HLPendel	1
12315	HLPendel	1
9878	HLPendel	0
10382	HLPendel	0
15839	HLPendel	0
9615	HLPendel	0
15765	HLPendel	0
11519	HLPendel	1
6772	HLPendel	2
7996	HLPendel	0
9385	HLPendel	0
11150	HLPendel	5
7078	HLPendel	1
12090	HLPendel	0
11725	HLPendel	2
7115	HLPendel	1
9084	HLPendel	3
15589	HLPendel	8
6541	HLPendel	3
11390	HLPendel	7
4175	HLPendel	1
7697	HLPendel	7
14500	HLPendel	0
6330	HLPendel	1
11388	HLPendel	7
13092	HLPendel	0
6775	HLPendel	0
4410	HLPendel	6
12683	HLPendel	7
9607	HLPendel	6
3435	HLPendel	0
5924	HLPendel	3
4577	HLPendel	0
17721	HLPendel	0
12746	HLPendel	0
15145	HLPendel	7
22335	HLPendel	0
2511	HLPendel	1
6353	HLPendel	3
4007	HLPendel	3
4856	HLPendel	6
9682	HLPendel	0
11560	HLPendel	1
7070	HLPendel	1
7345	HLPendel	1
9584	HLPendel	2
8828	HLPendel	1
11811	HLPendel	0
13399	HLPendel	0
4787	HLPendel	0
4188	HLPendel	0
4056	HLPendel	1
4481	HLPendel	2
12617	HLPendel	0
8191	HLPendel	0
8145	HLPendel	0
15542	HLPendel	0
8581	HLPendel	7
8333	HLPendel	0
4152	HLPendel	1
9797	HLPendel	1
8791	HLPendel	0
7019	HLPendel	0
12303	HLPendel	0
9683	HLPendel	8
9435	HLPendel	2
11627	HLPendel	4
6857	HLPendel	0
15082	HLPendel	2
22112	HLPendel	1
72297	HLPendel	0
4772	HLPendel	2
7583	HLPendel	1
10944	HLPendel	0
6696	HLPendel	0
10326	HLPendel	0
6607	HLPendel	2
5592	HLPendel	3
8805	HLPendel	6
14129	HLPendel	6
11890	HLPendel	1
8262	HLPendel	5
8171	HLPendel	2
10444	HLPendel	4
8513	HLPendel	1
9805	HLPendel	3
5458	HLPendel	3
6925	HLPendel	1
9641	HLPendel	0
8613	HLPendel	0
6853	HLPendel	0
17880	HLPendel	2
4605	HLPendel	0
10106	HLPendel	1
8844	HLPendel	3
14806	HLPendel	3
10043	HLPendel	1
6941	HLPendel	0
22877	HLPendel	4
9570	HLPendel	0
11060	HLPendel	5
14668	HLPendel	0
5102	HLPendel	1
6485	HLPendel	2
5970	HLPendel	0
8132	HLPendel	0
5714	HLPendel	1
4114	HLPendel	0
10702	HLPendel	4
11757	HLPendel	0
3532	HLPendel	4
4043	HLPendel	0
14039	HLPendel	0
13000	HLPendel	1
6736	HLPendel	5
4320	HLPendel	4
8191	HLPendel	2
54631	HLPendel	0
8455	HLPendel	12
6675	HLPendel	4
11888	HLPendel	0
4858	HLPendel	2
6693	HLPendel	0
7696	HLPendel	1
7102	HLPendel	0
13231	HLPendel	0
9399	HLPendel	0
6835	HLPendel	2
5057	HLPendel	0
10812	HLPendel	2
3952	HLPendel	0
14144	HLPendel	1
10887	HLPendel	1
11666	HLPendel	0
20003	HLPendel	0
6106	HLPendel	0
12843	HLPendel	0
11026	HLPendel	0
14595	HLPendel	3
9777	HLPendel	0
13888	HLPendel	1
4967	HLPendel	1
18497	HLPendel	3
5248	HLPendel	5
6255	HLPendel	0
12927	HLPendel	2
5682	HLPendel	2
3350	HLPendel	1
6438	HLPendel	2
12452	HLPendel	1
4243	HLPendel	1
7754	HLPendel	0
9387	HLPendel	1
12126	HLPendel	7
8491	HLPendel	0
6920	HLPendel	2
13903	HLPendel	0
6324	HLPendel	1
12265	HLPendel	10
12660	HLPendel	3
6495	HLPendel	0
9499	HLPendel	2
4257	HLPendel	1
10178	HLPendel	0
10460	HLPendel	1
20192	HLPendel	1
5237	HLPendel	2
10416	HLPendel	0
9828	HLPendel	0
10293	HLPendel	4
9801	HLPendel	1
9496	HLPendel	0
7183	HLPendel	1
8284	HLPendel	4
3121	HLPendel	3
29610	HLPendel	0
14228	HLPendel	10
7767	HLPendel	0
12956	HLPendel	3
16325	HLPendel	1
15608	HLPendel	1
7947	HLPendel	0
21146	HLPendel	0
7988	HLPendel	0
16273	HLPendel	0
10681	HLPendel	1
7795	HLPendel	1
11376	HLPendel	2
4797	HLPendel	0
4387	HLPendel	3
7993	HLPendel	1
5958	HLPendel	1
7495	HLPendel	0
23677	HLPendel	0
4882	HLPendel	1
6022	HLPendel	1
8926	HLPendel	0
5799	HLPendel	6
14732	HLPendel	1
6196	HLPendel	2
6851	HLPendel	0
7768	HLPendel	1
12366	HLPendel	4
10261	HLPendel	3
10179	HLPendel	0
10449	HLPendel	0
7194	HLPendel	0
9314	HLPendel	6
8740	HLPendel	0
6298	HLPendel	3
10781	HLPendel	0
5387	HLPendel	0
8650	HLPendel	0
4262	HLPendel	0
8063	HLPendel	0
7981	HLPendel	4
4380	HLPendel	0
5344	HLPendel	0
9596	HLPendel	0
8020	HLPendel	0
4058	HLPendel	0
8044	HLPendel	1
4749	HLPendel	0
15515	HLPendel	0
4593	HLPendel	0
11913	HLPendel	0
5844	HLPendel	2
12010	HLPendel	7
7711	HLPendel	3
13325	HLPendel	1
5045	HLPendel	0
10006	HLPendel	1
8479	HLPendel	1
15490	HLPendel	0
4453	HLPendel	1
4613	HLPendel	4
5576	HLPendel	1
5575	HLPendel	0
12504	HLPendel	1
5715	HLPendel	6
7053	HLPendel	2
5752	HLPendel	1
5876	HLPendel	1
5864	HLPendel	0
12199	HLPendel	3
6824	HLPendel	2
28583	HLPendel	0
8771	HLPendel	0
7171	HLPendel	0
12419	HLPendel	6
7280	HLPendel	4
7508	HLPendel	7
8249	HLPendel	0
4849	HLPendel	1
8496	HLPendel	1
12147	HLPendel	0
4859	HLPendel	4
6160	HLPendel	0
10707	HLPendel	0
15841	HLPendel	0
5926	HLPendel	2
14023	HLPendel	2
17486	HLPendel	3
7695	HLPendel	0
4287	HLPendel	2
5667	HLPendel	1
11200	HLPendel	0
8067	HLPendel	2
7765	HLPendel	1
3970	HLPendel	4
6752	HLPendel	3
11344	HLPendel	2
10765	HLPendel	4
12082	HLPendel	1
15326	HLPendel	0
13708	HLPendel	0
7099	HLPendel	8
7794	HLPendel	0
3362	HLPendel	1
19026	HLPendel	0
6884	HLPendel	1
5708	HLPendel	1
4488	HLPendel	0
7354	HLPendel	0
6118	HLPendel	3
6599	HLPendel	1
4375	HLPendel	3
16237	HLPendel	1
11113	HLPendel	7
5284	HLPendel	2
5269	HLPendel	5
12089	HLPendel	0
7336	HLPendel	1
6345	HLPendel	0
8502	HLPendel	2
7558	HLPendel	0
13129	HLPendel	2
6163	HLPendel	2
10798	HLPendel	9
17363	HLPendel	3
22256	HLPendel	0
6536	HLPendel	7
6143	HLPendel	1
7489	HLPendel	1
5927	HLPendel	0
8519	HLPendel	1
4543	HLPendel	2
7115	HLPendel	4
8635	HLPendel	1
16550	HLPendel	2
18122	HLPendel	0
6498	HLPendel	0
19197	HLPendel	0
5324	HLPendel	0
5111	HLPendel	0
6547	HLPendel	1
10494	HLPendel	0
14711	HLPendel	1
7198	HLPendel	3
9902	HLPendel	1
7402	HLPendel	2
9681	HLPendel	1
6286	HLPendel	4
8524	HLPendel	0
17726	HLPendel	0
7671	HLPendel	6
10234	HLPendel	0
8935	HLPendel	0
11847	HLPendel	0
8474	HLPendel	0
5880	HLPendel	0
10389	HLPendel	1
14018	HLPendel	0
13195	HLPendel	3
3903	HLPendel	0
6117	HLPendel	1
7606	HLPendel	0
3489	HLPendel	0
7038	HLPendel	1
6400	HLPendel	0
15306	HLPendel	3
5452	HLPendel	7
5053	HLPendel	2
8947	HLPendel	0
8267	HLPendel	2
6779	HLPendel	4
6045	HLPendel	2
6235	HLPendel	3
9326	HLPendel	0
14021	HLPendel	0
6292	HLPendel	0
14032	HLPendel	2
10353	HLPendel	3
11703	HLPendel	4
11229	HLPendel	0
6304	HLPendel	6
19125	HLPendel	2
9271	HLPendel	2
5620	HLPendel	0
8173	HLPendel	2
4721	HLPendel	0
3777	HLPendel	0
6739	HLPendel	4
13706	HLPendel	3
3527	HLPendel	0
12468	HLPendel	7
4106	HLPendel	0
4209	HLPendel	5
7025	HLPendel	0
7255	HLPendel	0
10099	HLPendel	0
8203	HLPendel	9
7939	HLPendel	7
7087	HLPendel	1
5308	HLPendel	1
8214	HLPendel	0
10105	HLPendel	1
6958	HLPendel	5
9525	HLPendel	4
7278	HLPendel	1
18436	HLPendel	0
11214	HLPendel	0
7488	HLPendel	0
6038	HLPendel	1
5000	HLPendel	0
5800	HLPendel	2
9496	HLPendel	1
5204	HLPendel	0
5973	HLPendel	0
7295	HLPendel	0
11206	HLPendel	3
11572	HLPendel	0
5472	HLPendel	2
16637	HLPendel	0
10481	HLPendel	0
12751	HLPendel	0
5253	HLPendel	8
10216	HLPendel	1
8409	HLPendel	0
14212	HLPendel	0
5253	HLPendel	0
8395	HLPendel	0
20875	HLPendel	0
21996	HLPendel	0
5563	HLPendel	1
11919	HLPendel	0
3561	HLPendel	0
9511	HLPendel	3
7501	HLPendel	3
5729	HLPendel	0
10155	HLPendel	0
6760	HLPendel	3
9207	HLPendel	0
8021	HLPendel	1
19033	HLPendel	3
7518	HLPendel	1
5713	HLPendel	0
13809	HLPendel	6
9999	HLPendel	3
5608	HLPendel	2
9783	HLPendel	0
16590	HLPendel	10
11306	HLPendel	0
7822	HLPendel	10
8367	HLPendel	2
15370	HLPendel	0
6426	HLPendel	1
4155	HLPendel	0
13411	HLPendel	0
7839	HLPendel	8
26875	HLPendel	3
5715	HLPendel	0
5628	HLPendel	0
6990	HLPendel	2
5739	HLPendel	4
95069	HLPendel	0
4628	HLPendel	0
8159	HLPendel	0
5322	HLPendel	0
3664	HLPendel	0
7364	HLPendel	8
8749	HLPendel	1
11040	HLPendel	0
5968	HLPendel	3
4806	HLPendel	1
11956	HLPendel	0
7538	HLPendel	6
5237	HLPendel	3
6086	HLPendel	0
4246	HLPendel	0
9460	HLPendel	9
4977	HLPendel	0
7803	HLPendel	4
7473	HLPendel	1
10038	HLPendel	2
6071	HLPendel	1
8439	HLPendel	7
9635	HLPendel	0
9401	HLPendel	1
12834	HLPendel	0
7834	HLPendel	2
5305	HLPendel	4
9828	HLPendel	0
14018	HLPendel	9
9482	HLPendel	0
8403	HLPendel	0
13399	HLPendel	1
5603	HLPendel	2
9030	HLPendel	9
4805	HLPendel	0
17646	HLPendel	1
5173	HLPendel	1
4287	HLPendel	0
14491	HLPendel	1
6361	HLPendel	1
6892	HLPendel	5
11860	HLPendel	7
5275	HLPendel	3
7795	HLPendel	0
10615	HLPendel	1
7576	HLPendel	0
6000	HLPendel	0
5260	HLPendel	5
6510	HLPendel	1
3819	HLPendel	1
11172	HLPendel	4
8663	HLPendel	0
7390	HLPendel	2
5614	HLPendel	0
10810	HLPendel	1
4227	HLPendel	1
13892	HLPendel	3
9251	HLPendel	4
6040	HLPendel	0
10517	HLPendel	0
7397	HLPendel	0
13579	HLPendel	6
10161	HLPendel	1
6902	HLPendel	2
10632	HLPendel	1
8347	HLPendel	0
3835	HLPendel	0
5521	HLPendel	1
5878	HLPendel	0
5598	HLPendel	1
7193	HLPendel	0
6234	HLPendel	1
6996	HLPendel	2
10573	HLPendel	0
6180	HLPendel	3
5268	HLPendel	0
7313	HLPendel	1
7507	HLPendel	4
11260	HLPendel	0
13310	HLPendel	0
15357	HLPendel	3
17376	HLPendel	0
5690	HLPendel	1
46623	HLPendel	0
5813	HLPendel	1
768	HLPendel	0
15319	HLPendel	0
7909	HLPendel	1
5320	HLPendel	0
4524	HLPendel	1
5759	HLPendel	0
11862	HLPendel	0
7774	HLPendel	6
4503	HLPendel	0
5089	HLPendel	4
29865	HLPendel	0
11089	HLPendel	0
6927	HLPendel	1
6283	HLPendel	0
6452	HLPendel	0
9102	HLPendel	9
11834	HLPendel	0
12683	HLPendel	0
6537	HLPendel	0
11833	HLPendel	6
7726	HLPendel	1
2658	HLPendel	0
8654	HLPendel	2
1300	HLPendel	0
6774	HLPendel	0
10710	HLPendel	1
13835	HLPendel	6
3203	HLPendel	2
13546	HLPendel	1
11444	HLPendel	0
4169	HLPendel	5
6270	HLPendel	0
7910	HLPendel	7
9415	HLPendel	5
6162	HLPendel	3
11218	HLPendel	0
7047	HLPendel	0
13634	HLPendel	0
8899	HLPendel	3
7654	HLPendel	0
8679	HLPendel	5
11143	HLPendel	2
9212	HLPendel	1
6076	HLPendel	1
12205	HLPendel	0
9139	HLPendel	0
5164	HLPendel	5
17119	HLPendel	0
5439	HLPendel	1
8813	HLPendel	0
14586	HLPendel	1
5174	HLPendel	2
14552	HLPendel	3
6408	HLPendel	1
5730	HLPendel	1
9165	HLPendel	0
9381	HLPendel	0
3925	HLPendel	0
4581	HLPendel	2
11546	HLPendel	2
27716	HLPendel	0
15811	HLPendel	0
5170	HLPendel	0
13639	HLPendel	4
9150	HLPendel	0
